scenario,episode,original_mc_run,phase,phase_legacy,type,location,severity,action,recovery_plan,plan_length,plan_actions,applied,rejected_plan,rejected_reward,att_disrupted,att_recovered,improvement_att,CEF_disrupted,CEF_recovered,improvement_CEF,CEF2_disrupted,CEF2_recovered,improvement_CEF2,exposure_disrupted,exposure_recovered,improvement_exposure,dun_disrupted,dun_recovered,improvement_dun,cost_disrupted,cost_recovered,improvement_cost,energy_disrupted,energy_recovered,improvement_energy,reward,changed_routes,short_turn_routes_count,selected_routes_count,critical_routes_count,donor_routes_count,transfer_hubs_count,repaired_routes_count,failed_routes_count,inserted_existing_nodes_count,frequency_increase,frequency_increase_critical,frequency_reduction_donor,old_headway_min,new_headway_min,coverage_floor_percent,coverage_gap_before,coverage_gap_after,coverage_floor_reached,applied_for_coverage,att_delta_min,demand_share,critical_demand_share,donor_demand_share,assumed_affected_transfer_share,additional_vkm,additional_vh,additional_cost,additional_energy
S2_energy,85,85,calibration,train,link_failure,any_road,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.78562822086469,17.11889572313423,0.037487149143728485,1.1976837951233477,1.2395365236811162,0.03494472307981608,1.1826665631101887,1.2185111137991766,0.030308247317590162,68.07606358671367,64.2065040148816,0.05684170570325526,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.021577817978147742,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,86,86,calibration,train,combined_disruption,central_area + peripheral,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.614712695629734,16.924178922185973,0.0392021025477801,1.1878829138391689,1.2346041221039954,0.03933149279319648,1.1663225995300908,1.206252636696025,0.0342358427951425,65.6780535529861,61.33847584788462,0.06607348224168226,2.347692043205967,2.347692043205967,0.0,31334.826465225164,33051.93658175895,-0.05479877536387203,23296.206088237745,24738.66882143842,-0.06191835390437134,0.03043543145467982,,,,,,36.0,,,,,,,,,2.347692043205966,1.3322676295501878e-15,1.3322676295501878e-15,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,87,87,calibration,train,demand_surge,peripheral_area,severe,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,18.06585444962578,17.435581069770638,0.03488754886255578,1.215509859906349,1.2461330658610317,0.02519371250270411,1.198957982647875,1.2253790447946478,0.022036687297767078,65.17309386617784,62.38766724117859,0.04273890435090682,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.0021838638137216676,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,88,88,calibration,train,combined_disruption,any_road + peripheral,mild,greedy:coverage_restoration+redundant_overlay_line,greedy:coverage_restoration+redundant_overlay_line,2,"[""coverage_restoration"", ""redundant_overlay_line""]",True,,,18.62813511137386,18.12556170407303,0.026979265734119278,1.1349896079222772,1.2506557262609672,0.10190940739134123,1.1176049274231608,1.2291992701064292,0.0998513338166549,65.06520730103688,58.02172835396674,0.10825261670929756,5.8478312178653455,2.7391370784517832,0.5315977878972266,31597.49976046275,32354.328281913113,-0.023952164797461786,23168.027758294123,24364.880436469663,-0.0516596704157119,0.1681757448198781,,,,,,,,,,,,,,,2.7391370784517814,3.108694139413564,1.7763568394002505e-15,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,89,89,calibration,train,link_failure,any_road,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.78562822086469,17.11889572313423,0.037487149143728485,1.1976837951233477,1.2395365236811162,0.03494472307981608,1.1826665631101887,1.2185111137991766,0.030308247317590162,68.07606358671367,64.2065040148816,0.05684170570325526,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.021577817978147742,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,90,90,calibration,train,combined_disruption,central_area + any_road,severe,greedy:continuity_repair+suspend_low_value_segment+redundant_overlay_line,greedy:continuity_repair+suspend_low_value_segment+redundant_overlay_line,3,"[""continuity_repair"", ""suspend_low_value_segment"", ""redundant_overlay_line""]",True,,,15.120721839950273,20.680058179846366,-0.36766342233793625,0.6490300407906776,1.2061815785354844,0.8584372104965429,0.6349675982557905,1.1812575832795786,0.8603430891976326,25.858678177452543,42.33693870391747,-0.6372429562479777,50.81522936082565,8.250016679352544,0.8376467688304359,26762.612953551692,35342.284736366826,-0.32058423434609057,19498.938417527537,26475.732638950238,-0.35780379793144435,0.31715130467152225,,,,,,,,,,,,,,,6.793489528594867,44.02173983223078,1.4565271507576778,False,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,91,91,calibration,train,node_removal,peripheral,moderate,greedy:continuity_repair,greedy:continuity_repair,1,"[""continuity_repair""]",True,,,17.829713261531083,18.236516957851375,-0.02281605376111129,1.0660281585017937,1.2249402855579583,0.1490693522387826,1.043468337208546,1.2037792455668506,0.15363274825105214,52.71735707229659,42.43475503590905,0.19505154672845193,14.96741249079049,9.489145507801993,0.36601296225111035,30817.18044879433,32420.14921986971,-0.052015426062058584,22793.990621991496,24147.78655780456,-0.059392668807493984,0.1876564904541027,2.0,,,,,,15.0,0.0,4.0,,,,,,9.48914550780199,5.478266982988501,3.552713678800501e-15,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,92,92,calibration,train,link_failure,any_road,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.382794529849452,17.705266986021634,-0.018551243623022618,1.106608249434177,1.2393845890353352,0.11998495372598982,1.091591017421018,1.2183591791533956,0.1161315545009512,61.097824223298176,64.2065040148816,-0.05088036818172008,8.891278599709173,0.0,1.0,31881.95576787797,34222.4078862521,-0.07340992928458306,23256.754756616956,25336.34988217815,-0.08941897299620073,0.11127767733040829,,,,,,,,,,,,,,,0.0,8.891278599709173,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,93,93,calibration,train,area_closure,peripheral_area,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.19957242632543,17.547073816933466,-0.020204071473088094,0.9813434445546512,1.1929781634523529,0.21565815726597612,0.9782800346438736,1.169941476508565,0.19591674681826915,55.61956441422474,52.99999497825947,0.04709798545806862,16.847803239596573,6.1847971826600725,0.6329018629488594,28832.2014690985,33425.871809846765,-0.1593243008402124,20522.044658847753,24710.689351570134,-0.2041046475803527,0.14068706349266324,,,,,,,,,,,,,,,6.184797182660071,10.663006056936503,1.7763568394002505e-15,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,94,94,calibration,train,combined_disruption,peripheral + central_area,severe,greedy:coverage_restoration+redundant_overlay_line,greedy:coverage_restoration+redundant_overlay_line,2,"[""coverage_restoration"", ""redundant_overlay_line""]",True,,,16.60561638653476,16.13325610897042,0.028445814149203615,0.8655406580411255,0.9395732654167637,0.08553336771398741,0.8640480871521123,0.9298487158645015,0.07615389663006704,70.02291918470364,63.992642647299746,0.08611861098646105,19.0179074228257,18.28363208923325,0.038609680721821,29547.502558342287,31329.818214116356,-0.060320348640459286,22355.249915913428,23738.20677557453,-0.06186273313261662,0.08506208738820281,,,,,,,,,,,,,,,18.283632089233283,0.7342753335924179,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,95,95,calibration,train,demand_surge,central_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.66413813118502,16.981599042044824,0.03863981837501669,1.189955431441271,1.2366766397060975,0.039262990050171795,1.1756035339662247,1.2155335711321589,0.03396556408028059,69.33462547524401,64.99504777014255,0.06258889660622616,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.029985928957254063,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,96,96,calibration,train,link_failure,any_road,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.78562822086469,17.11889572313423,0.037487149143728485,1.1976837951233477,1.2395365236811162,0.03494472307981608,1.1826665631101887,1.2185111137991766,0.030308247317590162,68.07606358671367,64.2065040148816,0.05684170570325526,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.021577817978147742,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,97,97,calibration,train,demand_surge,peripheral_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.891242908640876,17.238251517044638,0.03649782158403679,1.204402274955368,1.2420226997461263,0.031235763642303356,1.188806649266686,1.221099573812223,0.02716415202207765,66.9819610039053,63.521001166630036,0.05167002854803661,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.014268415061520573,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,98,98,calibration,train,demand_surge,peripheral_area,moderate,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.96629157314435,17.323064464205075,0.03580188523160549,1.209176354673857,1.2437893497957393,0.028625266271616972,1.193169728642143,1.2229389057383993,0.02494965836095618,66.20450344190813,63.033890194114306,0.04789120200223106,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.009074431736272606,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,99,99,calibration,train,area_closure,peripheral_area,severe,greedy:coverage_restoration+suspend_low_value_segment+redundant_overlay_line,greedy:coverage_restoration+suspend_low_value_segment+redundant_overlay_line,3,"[""coverage_restoration"", ""suspend_low_value_segment"", ""redundant_overlay_line""]",True,,,11.658999907047036,16.569182630831822,-0.4211495636788649,0.5393740382103842,0.8721209440247112,0.6169130922918804,0.5385602941935218,0.863330444483618,0.6030339662830694,42.63790208280376,42.746745733575246,-0.0025527440482438924,49.78781808702215,26.8038299691806,0.46163879038982486,25121.218874293147,27634.96064806787,-0.10006448279255536,18758.633000239715,20827.4983873018,-0.11028870744662715,0.1881745922452524,,,,,,,,,,,,,,,26.8038299691806,22.98398811784155,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,100,100,calibration,train,node_removal,peripheral,severe,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.528040194483445,17.196118719720452,0.018936599361944504,1.127119107299471,1.16897183585724,0.03713248075267426,1.1165901441608967,1.1524346948498847,0.03210179749161647,66.74997973368995,62.8804201618579,0.05797094751594385,4.576075423673489,4.576075423673489,0.0,31501.920959605457,32972.04599374189,-0.04666779006974082,23149.67372580818,24464.808393812837,-0.05681007359246237,0.02785904873391156,,,,,,,,,,,,,,,4.576075423673487,1.7763568394002505e-15,1.7763568394002505e-15,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,101,101,calibration,train,demand_surge,peripheral_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.891242908640876,17.238251517044638,0.03649782158403679,1.204402274955368,1.2420226997461263,0.031235763642303356,1.188806649266686,1.221099573812223,0.02716415202207765,66.9819610039053,63.521001166630036,0.05167002854803661,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.014268415061520573,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,102,102,calibration,train,demand_surge,peripheral_area,severe,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,18.06585444962578,17.435581069770638,0.03488754886255578,1.215509859906349,1.2461330658610317,0.02519371250270411,1.198957982647875,1.2253790447946478,0.022036687297767078,65.17309386617784,62.38766724117859,0.04273890435090682,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.0021838638137216676,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,103,103,calibration,train,area_closure,central_area,mild,greedy:continuity_repair+redundant_overlay_line+suspend_low_value_segment,greedy:continuity_repair+redundant_overlay_line+suspend_low_value_segment,3,"[""continuity_repair"", ""redundant_overlay_line"", ""suspend_low_value_segment""]",True,,,14.944294983606888,18.10567548960027,-0.21154430566722962,0.8941220690032664,1.4446321332008705,0.6156990004857972,0.8791048369901077,1.396939996579074,0.589048242939873,43.010863459591846,32.695641631376986,0.23982828984370141,29.119545403349782,0.0,1.0,29910.18511344544,34801.19940991769,-0.16352337098286976,22170.423306968154,26093.28049247653,-0.17694101421488978,0.5525425575715469,,,,,,,,,,,,,,,0.0,29.119545403349782,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,104,104,calibration,train,area_closure,central_area,severe,greedy:continuity_repair+suspend_low_value_segment+redundant_overlay_line,greedy:continuity_repair+suspend_low_value_segment+redundant_overlay_line,3,"[""continuity_repair"", ""suspend_low_value_segment"", ""redundant_overlay_line""]",True,,,15.708968934360291,18.335717952990635,-0.1672133307797716,0.7193515394923177,1.4382428790988313,0.9993602573143462,0.7162041750306556,1.3930862022929447,0.9450964555370214,28.79152684391335,39.95847450825046,-0.3878553480291669,43.072518600906335,0.0,1.0,24925.73088077033,35992.88344678249,-0.44400513746019116,16985.867321955495,26562.475366173745,-0.5637985898924204,0.6166876553124678,,,,,,,,,,,,,,,0.0,43.072518600906335,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,105,105,calibration,train,demand_surge,peripheral_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.891242908640876,17.238251517044638,0.03649782158403679,1.204402274955368,1.2420226997461263,0.031235763642303356,1.188806649266686,1.221099573812223,0.02716415202207765,66.9819610039053,63.521001166630036,0.05167002854803661,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.014268415061520573,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,106,106,held_out,eval,link_failure,any_road,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.93985375359209,17.260312368875763,0.037878869808526866,1.1677941134348042,1.3016328938834758,0.11460819926126778,1.152776881421645,1.2653269983724003,0.09763391230743149,67.23909726322319,59.021707549613026,0.1222114818323819,2.195662794426442,0.0,1.0,31602.389178661935,34698.66171758758,-0.09797590053780683,23102.6860935929,25786.04757718136,-0.11614932881474083,0.13074621352929233,,,,,,,,,,,,,,,0.0,2.195662794426442,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,107,107,held_out,eval,node_removal,central,mild,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.030056141979287,17.391131174388057,-0.021202222083033316,1.08298262354747,1.4306944742998573,0.32106872556588734,1.067965391534311,1.384159580045374,0.29607156843986976,58.0760564127986,44.55433128709363,0.23282788055707407,10.978270928641788,0.0,1.0,31801.867294465912,34746.41089769939,-0.09259027389708903,23219.16739689887,25523.901451349084,-0.0992599784072375,0.4391388208020201,,,,,,,,,,,,,,,0.0,10.978270928641788,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,108,108,held_out,eval,link_failure,any_road,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.37745973592804,17.56895980723927,-0.011020026760027767,1.1268255616695044,1.2743649598238032,0.1309336628250644,1.1118083296563452,1.2533321820743977,0.12729159212343444,63.11955544683093,57.85868678615063,0.08334768240108757,6.869547376176433,0.0,1.0,31976.259535772304,33979.88458145394,-0.06265976930291518,23335.703356458453,25011.145872980913,-0.07179738664524805,0.1606711804133949,,,,,,,,,,,,,,,0.0,6.869547376176433,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,109,109,held_out,eval,demand_surge,central_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.66413813118502,16.981599042044824,0.03863981837501669,1.189955431441271,1.2366766397060975,0.039262990050171795,1.1756035339662247,1.2155335711321589,0.03396556408028059,69.33462547524401,64.99504777014255,0.06258889660622616,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.029985928957254063,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,110,110,held_out,eval,link_failure,any_road,severe,greedy:continuity_repair+suspend_low_value_segment+redundant_overlay_line,greedy:continuity_repair+suspend_low_value_segment+redundant_overlay_line,3,"[""continuity_repair"", ""suspend_low_value_segment"", ""redundant_overlay_line""]",True,,,18.08963875422831,18.598573085364862,-0.028134024015133617,0.8152307947081585,1.2465205771614853,0.5290401015919948,0.8152307947081585,1.2337235135785547,0.5133426283537423,49.989117170837496,47.11955114248188,0.057403814885325734,25.36955347400424,2.260866508505752,0.9108826842056,28626.514739668855,33591.73956976268,-0.17344845767107375,19465.522786303274,23566.389941044014,-0.21067336334918652,0.5105482496543039,,,,,,,,,,,,,,,2.260866508505751,23.10868696549849,1.3322676295501878e-15,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,111,111,held_out,eval,node_removal,peripheral,severe,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.152955999034553,17.905287933699018,-0.04386019148575963,0.966799009214831,1.184703139723084,0.22538720916276087,0.9663826163908972,1.1694549088659327,0.21013653291223294,61.75285698877671,63.233520851945634,-0.023977252800433585,12.48772065544736,3.1137636946443257,0.7506539599533685,30007.740108490947,34727.062453981074,-0.15727016857743162,21740.135332336424,25808.90962977161,-0.1871549663898947,0.13791777134226957,,,,,,,,,,,,,,,3.113763694644325,9.373956960803035,8.881784197001252e-16,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,112,112,held_out,eval,link_failure,any_road,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.78562822086469,17.11889572313423,0.037487149143728485,1.1976837951233477,1.2395365236811162,0.03494472307981608,1.1826665631101887,1.2185111137991766,0.030308247317590162,68.07606358671367,64.2065040148816,0.05684170570325526,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.021577817978147742,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,113,113,held_out,eval,link_failure,any_road,mild,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,18.21184935935704,17.79853550399235,0.022694776747224307,1.1160049161404932,1.2153474817559013,0.08901624372674531,1.1133773478944688,1.2014789214421322,0.07913002156391458,77.07607004323725,68.63042069990156,0.10957550558296426,0.0,0.0,,31905.336691759818,34262.26473126514,-0.0738725330585226,23287.040986439722,25103.0399544977,-0.07798324265910181,0.10327313231109074,,,,,,,,,,,,,,,0.0,0.0,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,114,114,held_out,eval,combined_disruption,any_road + peripheral_area,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.676594277316447,17.858933702675586,-0.010315302964956691,1.119656846358321,1.292550862061503,0.15441696825730045,1.103650220326607,1.2682659991340224,0.14915575222619,59.82080539949137,53.966167792304084,0.09786958848329155,8.59655917514001,0.0,1.0,31850.208122640848,34503.27166666232,-0.08329815409072719,23267.15423676127,25477.709552793473,-0.09500754985066473,0.17907262118254602,,,,,,,,,,,,,,,0.0,8.59655917514001,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,115,115,held_out,eval,combined_disruption,central + peripheral_area,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,15.033837985496882,18.205409324037525,-0.21096218687471902,0.9566610741984758,1.4902606837807884,0.557772887361787,0.9406544481667618,1.4349107271071766,0.5254387303474396,44.87524827426679,40.52676391817413,0.09690162223762548,24.57710377593538,0.0,1.0,30721.75882467699,36649.84442496199,-0.19296048882212177,22384.679744215475,27036.196028642986,-0.20779909909720867,0.4868548843808893,,,,,,,,,,,,,,,0.0,24.57710377593538,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,116,116,held_out,eval,link_failure,any_road,severe,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.47175955296468,17.315083628865825,0.008967380968350756,1.0632086089566966,1.2033411463096726,0.13180154503309097,1.0479360203258463,1.176159648720986,0.12235826034042582,66.88040868359381,54.63039630859026,0.18316294137730893,8.8913216431996,6.380451368388431,0.28239561851095246,30701.326217041875,32970.69235760185,-0.0739175280089459,22595.984118362805,24997.527303602772,-0.10628185843378841,0.13186785732120224,,,,,,,,,,,,,,,4.923924217630755,3.967397425568845,1.456527150757676,False,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,117,117,held_out,eval,demand_surge,central_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.66413813118502,16.981599042044824,0.03863981837501669,1.189955431441271,1.2366766397060975,0.039262990050171795,1.1756035339662247,1.2155335711321589,0.03396556408028059,69.33462547524401,64.99504777014255,0.06258889660622616,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.029985928957254063,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,118,118,held_out,eval,link_failure,any_road,mild,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,18.084675696562165,17.702623935234758,0.021125718134941938,1.142619525375975,1.26297963269973,0.10533699508079993,1.1337378538013667,1.2346947645947246,0.08904784333949368,68.79346226771766,62.42390807632189,0.09258952786251577,0.4239138154539044,0.0,1.0,32032.42285341041,34395.58460215217,-0.07377405572960463,23422.341008115614,25378.38702082826,-0.08351197739094035,0.12396433409134021,,,,,,,,,,,,,,,0.0,0.4239138154539044,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,119,119,held_out,eval,link_failure,any_road,moderate,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.78562822086469,17.11889572313423,0.037487149143728485,1.1976837951233477,1.2395365236811162,0.03494472307981608,1.1826665631101887,1.2185111137991766,0.030308247317590162,68.07606358671367,64.2065040148816,0.05684170570325526,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.021577817978147742,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,120,120,held_out,eval,combined_disruption,peripheral_area + any_road,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.739699317814893,17.91400059082353,-0.009825491959359067,1.1706762513577587,1.2629223631050428,0.07879728630378932,1.1546696253260451,1.2395917339430529,0.0735466723592285,63.7946847482338,54.80033619378419,0.1409889960260149,3.707417100131074,0.0,1.0,31967.163650723443,34995.31425308122,-0.09472690900711941,23414.773360085157,26178.388951621822,-0.11802871413856018,0.021229651505046812,,,,,,,,,,,,,,,0.0,3.707417100131074,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,121,121,held_out,eval,area_closure,peripheral_area,moderate,greedy:continuity_repair,greedy:continuity_repair,1,"[""continuity_repair""]",True,,,17.461928660528457,17.30386058800176,0.009052154295189532,1.10191067775431,1.161154575520214,0.05376470068031544,1.0856609762850313,1.13899547323524,0.04912629090962759,61.74996897281736,59.15213649951687,0.042070182649712275,8.32610322259439,6.836984975669669,0.1788493617138603,29960.07369263249,30824.09421386991,-0.028839065287409236,22195.310020548728,23248.191308804864,-0.04743710663565248,0.05857162965770039,4.0,,,,,,15.0,0.0,5.0,,,,,,5.934807764184799,2.3912954584095916,0.9021772114848696,False,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,122,122,held_out,eval,link_failure,any_road,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.780806619379774,17.106097552941854,0.03794592005193604,1.194712606481901,1.2365653350396695,0.03503162880402953,1.1727938880036664,1.2086384386926545,0.030563384628481384,64.2499779402112,60.380418368379125,0.06022662880029233,2.4565278681491804,2.4565278681491804,0.0,31683.329005026273,33400.439121560055,-0.05419601318603163,23363.16667713941,24805.629410340083,-0.06174089125564079,0.022026301923072727,,,,,,37.0,,,,,,,,,2.456527868149179,1.3322676295501878e-15,1.3322676295501878e-15,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,123,123,held_out,eval,combined_disruption,any_road + central_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.66413813118502,16.981599042044824,0.03863981837501669,1.189955431441271,1.2366766397060975,0.039262990050171795,1.1756035339662247,1.2155335711321589,0.03396556408028059,69.33462547524401,64.99504777014255,0.06258889660622616,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.029985928957254063,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,124,124,held_out,eval,area_closure,central_area,mild,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,14.820609744734066,17.4861978893726,-0.17985684735984966,0.812235524261675,1.3951267431808512,0.7176381745295201,0.7971395308166839,1.3690765093089703,0.7174866587112129,35.70802867279604,39.685294147553726,-0.11138294726943983,37.05200018201927,0.0,1.0,30030.808929112365,36130.83753459237,-0.20312568402266834,22176.99726406854,26664.72987388855,-0.20235979453769842,0.6291234375754122,,,,,,,,,,,,,,,0.0,37.05200018201927,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
